Gene ID	Gene Name	Chromosome	Start	End	Strand	RP1 Readcount	RP1 RPM	RP2 Readcount	RP2 RPM	RU1 Readcount	RU1 RPM	RU2 Readcount	RU2 RPM	Log2 FC	p value	q value
AT3G57530	CPK32	3	21296457	21299704	-	3183	227.66900000000001	2307	183.108	1572	77.517700000000005	1081	67.9499	1.9653900440000001	3.97E-20	8.5600000000000001E-19
AT3G07370	CHIP	3	2357907	2360549	-	676	48.351900000000001	780	61.908999999999999	374	18.442499999999999	332	20.869	1.9653010580000001	2.26E-14	3.2900000000000001E-13
AT1G49620	KRP7	1	18365336	18366744	-	66	4.7207499999999998	126	10.0007	58	2.8600699999999999	38	2.38862	1.9650619760000001	1.03529E-4	4.8635099999999999E-4
ATCG00470	ATPE	Pt	52265	52663	-	38	2.71801	64	5.07972	32	1.5779700000000001	19	1.19431	1.9641552600000001	1.5786789999999999E-3	5.6246990000000004E-3
AT5G11440	CID5	5	3652714	3654202	-	242	17.3094	292	23.176200000000001	161	7.9391499999999997	103	6.4744099999999998	1.9621784390000001	2.8200000000000002E-9	2.6300000000000001E-8
AT3G09032		3	2757326	2758349	-	185	13.2324	209	16.5884	104	5.1284000000000001	88	5.5315399999999997	1.960306439	1.96E-8	1.66E-7
AT3G10020		3	3090806	3091922	-	2231	159.57599999999999	3109	246.76300000000001	1669	82.300899999999999	1006	63.235500000000002	1.9585668759999999	1.6300000000000001E-13	2.2499999999999999E-12
AT1G16670	CRPK1	1	5697216	5699870	+	774	55.361499999999999	706	56.035600000000002	384	18.935600000000001	332	20.869	1.9584516190000001	1.58E-16	2.72E-15
AT5G66210	CPK28	5	26456142	26459654	-	1178	84.258200000000002	983	78.021299999999997	529	26.085799999999999	508	31.932099999999998	1.9574946019999999	1.24E-17	2.2800000000000001E-16
AT5G17980		5	5953170	5956855	+	242	17.3094	193	15.3185	120	5.9173799999999996	91	5.72011	1.9571735130000001	2.57E-9	2.4E-8
AT5G06310	POT1B	5	1928343	1930951	+	204	14.5914	133	10.5563	90	4.43804	72	4.5258000000000003	1.956875557	1.24E-7	9.5499999999999996E-7
AT1G14240	APY3	1	4864881	4868011	+	2090	149.49	1492	118.42100000000001	1112	54.834400000000002	644	40.480800000000002	1.9568096619999999	3.4100000000000002E-16	5.75E-15
AT3G08710	TRX9	3	2645078	2646604	+	1154	82.541600000000003	1095	86.910799999999995	609	30.0307	487	30.611999999999998	1.955719523	1.0400000000000001E-18	2.0399999999999999E-17
AT1G10990		1	3670243	3671191	-	219	15.664300000000001	182	14.445399999999999	99	4.8818400000000004	94	5.90869	1.9554073270000001	9.2599999999999999E-9	8.2000000000000006E-8
AT3G51910	HSFA7A	3	19265141	19266806	+	2540	181.67699999999999	1943	154.21700000000001	1237	60.998399999999997	938	58.961199999999998	1.954907717	3.8800000000000003E-21	8.8600000000000004E-20
AT2G47820		2	19587137	19590822	+	197	14.0907	164	13.0168	96	4.7339099999999998	79	4.9658100000000003	1.954736072	2.1999999999999998E-8	1.86E-7
AT4G14560	IAA1	4	8360996	8362033	+	265	18.954499999999999	170	13.493	126	6.2132500000000004	85	5.3429599999999997	1.9544464720000001	1.4999999999999999E-8	1.29E-7
AT1G74300		1	27935156	27936608	+	392	28.038399999999999	172	13.6517	176	8.6788299999999996	97	6.0972600000000003	1.9538645290000001	2.7399999999999999E-7	1.99E-6
AT3G26910		3	9914959	9918810	-	1798	128.60499999999999	896	71.116	613	30.228000000000002	652	40.983699999999999	1.953857953	9.4899999999999993E-12	1.1399999999999999E-10
AT5G03110		5	730127	731462	+	180	12.8748	162	12.858000000000001	89	4.3887299999999998	77	4.8400999999999996	1.953412602	4.3299999999999997E-8	3.5400000000000002E-7
AT1G15640		1	5378886	5380239	+	398	28.467600000000001	304	24.128599999999999	183	9.0240100000000005	156	9.8059100000000008	1.9533948029999999	7.2899999999999998E-12	8.8200000000000003E-11
AT3G08990		3	2742826	2744974	+	176	12.588699999999999	134	10.6357	88	4.33941	63	3.96008	1.952600916	1.66E-7	1.2500000000000001E-6
AT1G73360	HDG11	1	27578421	27582685	-	46	3.2902200000000001	66	5.2384599999999999	22	1.0848500000000001	32	2.0114700000000001	1.9520622569999999	1.1946000000000001E-3	4.4027370000000003E-3
AT4G27020		4	13568367	13571495	-	1089	77.892399999999995	1251	99.292599999999993	619	30.523800000000001	530	33.314900000000002	1.9496680980000001	3.8399999999999998E-16	6.4500000000000003E-15
AT1G05420	ATOFP12	1	1589973	1591012	+	60	4.2915900000000002	44	3.4923000000000002	25	1.2327900000000001	25	1.5714600000000001	1.9485876289999999	9.06736E-4	3.4481009999999999E-3
AT3G61640	AGP20	3	22810041	22811024	-	672	48.065800000000003	539	42.780700000000003	346	17.061800000000002	247	15.526	1.948226593	5E-15	7.6399999999999995E-14
AT1G09932		1	3230450	3233259	-	246	17.595500000000001	241	19.128299999999999	110	5.4242699999999999	125	7.8573000000000004	1.947143686	5.5700000000000004E-9	5.0500000000000002E-8
AT2G04160	AIR3	2	1401268	1407827	-	5020	359.06299999999999	2948	233.98400000000001	2021	99.658600000000007	1798	113.01900000000001	1.9459570079999999	1.14E-16	1.9799999999999998E-15
AT1G74830	MYOB6	1	28113194	28115281	-	286	20.456600000000002	238	18.8902	176	8.6788299999999996	86	5.4058200000000003	1.9451780789999999	1.05E-8	9.2599999999999995E-8
AT5G63160	BT1	5	25333172	25335570	-	631	45.133200000000002	753	59.765999999999998	446	21.992899999999999	252	15.840299999999999	1.9436417029999999	4.7700000000000001E-12	5.8599999999999997E-11
AT1G20140	ASK4	1	6986312	6987863	+	432	30.8995	594	47.146099999999997	252	12.426500000000001	253	15.9032	1.9434606379999999	1.27E-10	1.3600000000000001E-9
AT2G22470	AGP2	2	9538127	9538963	-	13306	951.73199999999997	11159	885.69600000000003	7391	364.46100000000001	4736	297.697	1.9423042109999999	8.8400000000000009E-22	2.0899999999999999E-20
AT3G22890	APS1	3	8112614	8115024	+	9784	699.81500000000005	14496	1150.56	5917	291.77600000000001	6059	380.85899999999998	1.9421982069999999	1.9199999999999999E-13	2.6299999999999999E-12
AT1G77570		1	29143350	29144011	+	53	3.7909099999999998	89	7.0639799999999999	38	1.87384	33	2.0743299999999998	1.9399652439999999	3.4416999999999998E-4	1.44713E-3
AT5G51460	TPPA	5	20900859	20904647	+	794	56.792099999999998	711	56.432499999999997	389	19.182200000000002	347	21.811900000000001	1.9396116080000001	3.0499999999999998E-16	5.17E-15
AT1G15800		1	5441072	5443911	-	368	26.3218	384	30.478300000000001	222	10.9472	153	9.6173300000000008	1.9375464600000001	1.27E-11	1.5E-10
AT5G40540		5	16236956	16239601	+	455	32.544600000000003	504	40.002800000000001	276	13.61	202	12.6974	1.9373137709999999	1.23E-12	1.58E-11
AT4G32250		4	15570044	15573402	-	788	56.362900000000003	687	54.5276	409	20.168399999999998	318	19.989000000000001	1.936987236	1.8100000000000001E-16	3.11E-15
AT4G16250	PHYD	4	9195247	9199840	-	466	33.331400000000002	527	41.828299999999999	250	12.3279	239	15.023199999999999	1.9365781870000001	2.7700000000000001E-12	3.47E-11
AT3G14205	SAC2	3	4715650	4721003	-	2042	146.05699999999999	1866	148.10499999999999	1033	50.938800000000001	888	55.818199999999997	1.9357504139999999	9.5900000000000006E-21	2.14E-19
AT4G05320	UBQ10	4	2717977	2720308	+	57365	4103.12	70823	5621.26	35517	1751.4	28531	1793.41	1.933729663	2.1099999999999999E-18	4.0900000000000003E-17
AT2G02750	PCMP-E22	2	771151	773552	-	56	4.0054800000000004	42	3.3335599999999999	26	1.2821	22	1.3828800000000001	1.933343485	1.2278390000000001E-3	4.5141970000000002E-3
AT1G67970	HSFA8	1	25484449	25486512	-	111	7.9394400000000003	148	11.7468	68	3.35318	61	3.8343600000000002	1.9328290260000001	3.63E-6	2.23E-5
AT3G51500		3	19108080	19108917	+	577	41.270800000000001	700	55.559399999999997	389	19.182200000000002	257	16.154599999999999	1.928509515	1.6E-12	2.03E-11
AT3G53990		3	19989292	19991186	-	9331	667.41399999999999	9829	780.13300000000004	5574	274.86200000000002	4047	254.38800000000001	1.926049415	3.4E-21	7.7799999999999995E-20
AT4G39780	ERF060	4	18457906	18459257	-	893	63.873199999999997	1314	104.29300000000001	596	29.389700000000001	515	32.372100000000003	1.9258313680000001	4.2899999999999997E-12	5.2800000000000001E-11
AT5G07330		5	2315947	2316874	+	95	6.7950200000000001	83	6.5877600000000003	41	2.0217700000000001	46	2.8914900000000001	1.9252699799999999	4.0200000000000001E-5	2.0516999999999999E-4
AT4G17140		4	9613330	9636873	-	3502	250.48599999999999	2719	215.809	1579	77.862899999999996	1471	92.464699999999993	1.9244105389999999	1.74E-20	3.8200000000000002E-19
AT2G34140	CDF4	2	14413694	14414788	-	170	12.1595	346	27.462199999999999	147	7.2487899999999996	117	7.3544299999999998	1.923219453	1.3599999999999999E-6	8.9600000000000006E-6
AT3G03110	XPO1B	3	708698	717093	+	950	67.950199999999995	916	72.703400000000002	484	23.866800000000001	441	27.720500000000001	1.922181972	1.4300000000000001E-16	2.4699999999999999E-15
AT5G22220	E2FB	5	7360535	7364505	+	330	23.6037	312	24.7636	143	7.0515499999999998	171	10.748799999999999	1.921761896	9.6399999999999998E-10	9.4300000000000007E-9
AT3G13435		3	4375300	4376127	+	1731	123.812	1868	148.26400000000001	1036	51.0867	775	48.715200000000003	1.921520093	4.2199999999999999E-18	7.9600000000000002E-17
AT2G32150		2	13658888	13660948	+	8732	624.56899999999996	10519	834.899	5646	278.41300000000001	4104	257.971	1.920790607	5.1600000000000003E-18	9.6699999999999999E-17
AT3G60220	ATL4	3	22254563	22256177	-	370	26.4648	332	26.350999999999999	211	10.4047	142	8.9258900000000008	1.919399646	1.8799999999999999E-11	2.1899999999999999E-10
AT1G14890		1	5136874	5137982	+	564	40.341000000000001	925	73.4178	433	21.351900000000001	328	20.617599999999999	1.9193121529999999	4.04E-10	4.1000000000000003E-9
AT5G10510	AIL6	5	3315401	3320323	+	956	68.379300000000001	908	72.0685	418	20.612200000000001	495	31.114899999999999	1.9187671989999999	1.5099999999999999E-13	2.08E-12
AT4G23000		4	12054364	12060170	+	92	6.5804400000000003	45	3.5716700000000001	37	1.82453	30	1.88575	1.9183736739999999	4.4181299999999999E-4	1.812164E-3
AT4G28300		4	14014646	14017097	+	3909	279.59699999999998	2796	221.92	1720	84.815799999999996	1578	99.1905	1.91653487	1.5400000000000001E-19	3.19E-18
AT5G49680	KIP	5	20176080	20188567	+	1972	141.05000000000001	1238	98.2607	759	37.427399999999999	802	50.412399999999998	1.9154842729999999	1.9000000000000001E-14	2.8000000000000002E-13
AT1G64140		1	23803793	23807159	-	3629	259.57	3374	267.79599999999999	1937	95.516400000000004	1569	98.624799999999993	1.914844998	3.1699999999999999E-22	7.6600000000000003E-21
AT2G37920	emb1513	2	15868340	15870071	-	88	6.2943300000000004	94	7.4608299999999996	41	2.0217700000000001	49	3.08006	1.913818434	5.0300000000000003E-5	2.52103E-4
AT2G25737		2	10976742	10979904	+	348	24.891200000000001	370	29.367100000000001	219	10.799200000000001	146	9.1773199999999999	1.91305236	5.8700000000000002E-11	6.5300000000000002E-10
AT1G02880	TPK1	1	642505	644903	-	1389	99.350300000000004	1281	101.67400000000001	671	33.088000000000001	654	41.109400000000001	1.912964106	1.8700000000000001E-17	3.3899999999999999E-16
AT1G49650	CXE4	1	18377154	18378634	-	124	8.8692899999999995	115	9.1276100000000007	67	3.3038699999999999	53	3.3314900000000001	1.9118914869999999	2.6000000000000001E-6	1.6399999999999999E-5
AT3G50800		3	18882112	18883033	-	126	9.01234	72	5.7146800000000004	73	3.5997400000000002	28	1.76003	1.9115774240000001	1.4054700000000001E-4	6.40926E-4
AT1G13260	RAV1	1	4542168	4543970	+	2334	166.94300000000001	2200	174.61500000000001	1179	58.138300000000001	1082	68.012799999999999	1.911512082	8.4099999999999999E-20	1.7800000000000002E-18
AT2G40140	CZF1	2	16771997	16774734	+	4907	350.98099999999999	4088	324.46699999999998	2297	113.26900000000001	2164	136.02600000000001	1.9105704750000001	2.9999999999999999E-21	6.8799999999999997E-20
AT1G70530	CRK3	1	26588391	26591776	-	2223	159.00299999999999	1601	127.072	1067	52.615400000000001	841	52.863900000000001	1.908344394	5.3599999999999998E-19	1.07E-17
AT5G17490	RGL3	5	5763989	5766246	-	211	15.0921	169	13.413600000000001	116	5.7201399999999998	76	4.7772399999999999	1.9081761079999999	4.0200000000000003E-8	3.2899999999999999E-7
AT1G69050		1	25961604	25962435	+	325	23.246099999999998	223	17.6996	152	7.4953500000000002	121	7.6058599999999998	1.908003712	9.4099999999999996E-10	9.2300000000000006E-9
AT5G22250	CAF1-11	5	7365477	7366799	-	155	11.086600000000001	177	14.0486	85	4.1914800000000003	82	5.1543900000000002	1.906192433	3.1300000000000001E-7	2.2500000000000001E-6
AT1G79450	ALIS5	1	29887616	29890211	+	842	60.225299999999997	1002	79.529300000000006	464	22.880500000000001	465	29.229099999999999	1.9024720669999999	2.2799999999999999E-13	3.1099999999999999E-12
AT2G17080		2	7433183	7434172	-	285	20.385100000000001	303	24.049299999999999	157	7.7419099999999998	140	8.8001699999999996	1.901956041	4.3599999999999999E-10	4.4100000000000003E-9
AT1G08300	NVL	1	2614774	2618823	+	101	7.2241799999999996	142	11.2706	60	2.9586899999999998	63	3.96008	1.901434925	1.3200000000000001E-5	7.3300000000000006E-5
AT4G19960	KUP9	4	10813183	10817070	+	285	20.385100000000001	178	14.128	105	5.1777100000000003	122	7.6687200000000004	1.900029553	7.8600000000000002E-8	6.1999999999999999E-7
AT1G01650	SPPL4	1	232840	237905	-	1875	134.11199999999999	1869	148.34399999999999	981	48.374600000000001	906	56.9497	1.898690258	2.38E-18	4.5899999999999998E-17
AT4G37240		4	17524461	17525294	+	217	15.5213	140	11.1119	95	4.68459	83	5.2172499999999999	1.8976959470000001	1.74E-7	1.31E-6
AT1G48330		1	17863660	17864558	+	271	19.383700000000001	396	31.430700000000002	177	8.7281399999999998	164	10.3088	1.8975586419999999	1.03E-8	9.0499999999999996E-8
AT1G29230	CIPK18	1	10214681	10216563	+	116	8.2970799999999993	120	9.5244700000000009	78	3.8462999999999998	44	2.7657699999999998	1.897002173	7.4399999999999999E-6	4.3300000000000002E-5
AT5G03560		5	900315	902770	-	509	36.406999999999996	626	49.686	336	16.5687	248	15.588900000000001	1.89646154	5.2400000000000003E-12	6.4100000000000004E-11
AT3G45010	SCPL48	3	16466144	16468989	+	3759	268.86799999999999	4613	366.13600000000002	2639	130.13300000000001	1705	107.17400000000001	1.895965919	1.1599999999999999E-15	1.8699999999999999E-14
AT1G20780	PUB44	1	7217021	7220842	+	1454	104	1818	144.29599999999999	935	46.106299999999997	745	46.829500000000003	1.89531074	5.1900000000000003E-15	7.9099999999999999E-14
AT5G57340		5	23225951	23229298	+	742	53.072699999999998	547	43.415700000000001	342	16.8645	304	19.108899999999998	1.894604046	3.1399999999999997E-14	4.5399999999999998E-13
AT1G02650		1	568558	570554	+	49	3.5047999999999999	19	1.50804	21	1.0355399999999999	13	0.81715899999999997	1.8940877840000001	1.1845478E-2	3.2159128000000002E-2
AT1G08570	ACHT4	1	2712694	2714833	+	2499	178.745	2582	204.935	1381	68.099199999999996	1200	75.430099999999996	1.893996598	3.8399999999999999E-19	7.7499999999999996E-18
AT5G21280		5	7263828	7265874	-	940	67.234899999999996	1040	82.545400000000001	580	28.6007	436	27.406300000000002	1.893947598	2.4100000000000001E-15	3.77E-14
AT1G02530	ABCB12	1	529679	534677	+	44	3.14717	25	1.9842599999999999	10	0.49311500000000003	23	1.44574	1.893062383	1.3478647E-2	3.5901228E-2
AT4G15410	PUX5	4	8814736	8816815	+	1203	86.046400000000006	1016	80.640500000000003	635	31.312799999999999	492	30.926300000000001	1.8923900069999999	5.9200000000000001E-18	1.1E-16
AT2G28160	FIT	2	12004658	12006276	+	1704	121.881	941	74.687700000000007	693	34.172899999999998	620	38.972200000000001	1.8923548480000001	3.6200000000000002E-13	4.8499999999999997E-12
AT1G26820	RNS3	1	9292446	9293862	-	1245	89.0505	1371	108.81699999999999	886	43.69	481	30.2349	1.8922425949999999	2.7599999999999999E-13	3.7200000000000003E-12
AT5G58020		5	23485496	23486818	+	1477	105.645	1888	149.852	1034	50.988100000000003	715	44.9437	1.8898424060000001	3.2099999999999997E-14	4.6300000000000005E-13
AT4G15393	CYP702A5	4	8804070	8807232	+	718	51.356000000000002	308	24.446100000000001	329	16.223500000000001	189	11.8802	1.8895339449999999	3.8099999999999997E-8	3.1399999999999998E-7
AT4G01480	PPA5	4	626069	628070	+	6100	436.31200000000001	5754	456.69799999999998	3668	180.875	2443	153.56299999999999	1.8888752849999999	1.6999999999999999E-20	3.7200000000000002E-19
AT2G01330	AIP1-1	2	158183	160870	-	333	23.818300000000001	243	19.286999999999999	148	7.2980999999999998	141	8.8630300000000002	1.888269298	7.9600000000000004E-10	7.8899999999999998E-9
AT4G30210	ATR2	4	14796695	14800961	+	7503	536.66300000000001	5432	431.14100000000002	3820	188.37	2760	173.489	1.8875125989999999	1.26E-20	2.7900000000000002E-19
AT3G46970	PHS2	3	17301394	17306633	-	484	34.6188	340	26.986000000000001	195	9.6157500000000002	215	13.5146	1.8872264620000001	1.3799999999999999E-10	1.4700000000000001E-9
AT1G61280		1	22603586	22605008	+	78	5.5790699999999998	113	8.9688700000000008	60	2.9586899999999998	40	2.5143399999999998	1.884248642	6.7100000000000005E-5	3.2775099999999999E-4
AT4G37160	sks15	4	17494512	17497276	-	2274	162.65100000000001	947	75.163899999999998	755	37.230200000000004	821	51.606699999999996	1.88378723	1.8300000000000001E-9	1.74E-8
AT3G28180	CSLC4	3	10505711	10509265	+	2549	182.321	1811	143.74	1307	64.450199999999995	920	57.829700000000003	1.882568059	4.5700000000000003E-18	8.6099999999999996E-17
AT2G35710	PGSIP8	2	15010707	15014284	-	623	44.561	360	28.573399999999999	272	13.412699999999999	223	14.0174	1.8814925549999999	6.43E-11	7.1200000000000002E-10
AT5G48560	BHLH78	5	19683809	19687187	+	2226	159.21799999999999	2516	199.696	1259	62.083199999999998	1173	73.732900000000001	1.879442048	1.32E-16	2.28E-15
AT4G22758		4	11958128	11960071	+	164	11.7303	198	15.715400000000001	107	5.2763299999999997	81	5.0915299999999997	1.8792182820000001	2.1299999999999999E-7	1.57E-6
AT2G36650		2	15359906	15361328	+	364	26.035699999999999	448	35.558	227	11.1937	193	12.1317	1.878429696	1.4700000000000001E-10	1.56E-9
AT1G57990	PUP18	1	21441179	21443036	-	2286	163.51	1552	123.18300000000001	993	48.966299999999997	941	59.149700000000003	1.8766367639999999	1.64E-16	2.8299999999999998E-15
AT4G34150		4	16354857	16357460	+	2200	157.358	1396	110.801	951	46.895299999999999	862	54.183900000000001	1.87587272	1.13E-15	1.8200000000000001E-14
AT5G19440		5	6556348	6558373	+	3981	284.74700000000001	7510	596.07299999999998	3227	159.12799999999999	2814	176.88399999999999	1.875178821	4.4600000000000001E-10	4.5100000000000003E-9
AT3G24070		3	8693061	8694770	+	1294	92.555300000000003	1040	82.545400000000001	719	35.454999999999998	488	30.674900000000001	1.873694602	8.7299999999999996E-17	1.53E-15
AT4G30650		4	14954204	14955114	+	168	12.016500000000001	183	14.524800000000001	101	4.9804599999999999	81	5.0915299999999997	1.8724893579999999	1.6199999999999999E-7	1.22E-6
AT1G19115		1	6606237	6607943	+	87	6.22281	60	4.7622299999999997	35	1.7259	39	2.4514800000000001	1.8718520380000001	2.4556900000000001E-4	1.0662709999999999E-3
AT1G58340	DTX48	1	21652988	21655439	+	730	52.214399999999998	890	70.639799999999994	387	19.083600000000001	442	27.7834	1.8712613010000001	1.97E-11	2.2900000000000001E-10
AT3G09370	MYB3R-3	3	2879353	2882396	+	423	30.255700000000001	423	33.573700000000002	249	12.278600000000001	190	11.943099999999999	1.8709307580000001	4.8200000000000001E-12	5.9099999999999995E-11
ATCG00770	RPS8	Pt	80068	80472	-	259	18.525400000000001	206	16.350300000000001	145	7.1501700000000001	96	6.0344100000000003	1.870636862	7.7699999999999994E-9	6.9399999999999999E-8
AT1G55850	CSLE1	1	20876440	20879482	+	6051	432.80700000000002	4196	333.03899999999999	2443	120.468	2702	169.84299999999999	1.8700786549999999	6.8100000000000002E-16	1.1200000000000001E-14
AT4G34280		4	16406941	16410785	+	485	34.690399999999997	467	37.066000000000003	276	13.61	217	13.6403	1.869866689	7.3000000000000002E-13	9.5500000000000003E-12
AT3G02160		3	394044	396343	+	133	9.5130300000000005	106	8.4132800000000003	69	3.4024899999999998	54	3.3943500000000002	1.869666279	4.1699999999999999E-6	2.5299999999999998E-5
AT5G13970		5	4506191	4507864	-	480	34.332700000000003	484	38.415300000000002	294	14.4976	209	13.1374	1.8685171599999999	1.7800000000000001E-12	2.25E-11
AT3G57800	BHLH60	3	21407782	21411904	-	331	23.6753	515	40.875799999999998	244	12.032	201	12.634499999999999	1.8683222500000001	7.1500000000000003E-9	6.4000000000000004E-8
AT5G60710		5	24410581	24415145	-	1548	110.723	1415	112.309	797	39.301299999999998	725	45.572299999999998	1.8679772509999999	5.5800000000000004E-18	1.04E-16
AT4G22360		4	11807257	11810117	+	942	67.378	733	58.178600000000003	471	23.2257	390	24.514800000000001	1.8658940580000001	8.7899999999999999E-16	1.43E-14
AT5G43030		5	17258927	17260784	-	319	22.817	202	16.032900000000001	151	7.44604	116	7.2915700000000001	1.8657227519999999	7.7099999999999992E-9	6.8900000000000002E-8
AT1G20440	COR47	1	7084409	7086873	-	25042	1791.17	38947	3091.24	19783	975.53	14223	894.03499999999997	1.8657030320000001	1.29E-12	1.66E-11
AT1G72450	TIFY11B	1	27273968	27276562	-	256	18.3108	352	27.938400000000001	169	8.3336500000000004	149	9.3658999999999999	1.8652124029999999	1.27E-8	1.1000000000000001E-7
AT2G19710		2	8506130	8510081	+	958	68.522400000000005	625	49.6066	417	20.562899999999999	389	24.451899999999998	1.8616237769999999	2.5500000000000002E-13	3.45E-12
AT4G34310		4	16413974	16419735	+	860	61.512799999999999	753	59.765999999999998	454	22.3874	381	23.949000000000002	1.8608180809999999	8.0200000000000002E-16	1.3100000000000001E-14
AT5G60680		5	24386010	24387304	+	2553	182.607	2676	212.39599999999999	1632	80.476399999999998	1124	70.652799999999999	1.8597041679999999	8.8100000000000001E-18	1.6300000000000001E-16
AT3G19250		3	6666609	6668395	-	132	9.4414999999999996	54	4.2860100000000001	45	2.21902	48	3.0171999999999999	1.8594537870000001	2.8362299999999999E-4	1.2153890000000001E-3
AT4G19560	CYCT1-2	4	10661387	10664716	+	30	2.1457999999999999	42	3.3335599999999999	15	0.73967300000000002	22	1.3828800000000001	1.8585590320000001	8.9243659999999995E-3	2.5276381000000001E-2
AT1G14220		1	4858450	4859661	-	1827	130.679	1210	96.038399999999996	958	47.240400000000001	624	39.223599999999998	1.856468555	5.2799999999999998E-15	8.0400000000000003E-14
AT2G38470	WRKY33	2	16108235	16110766	+	3042	217.584	2019	160.249	1163	57.349299999999999	1389	87.310299999999998	1.855957861	1.8700000000000001E-13	2.5700000000000002E-12
AT4G21480	STP12	4	11433303	11435284	-	55	3.9339599999999999	41	3.2541899999999999	23	1.1341600000000001	26	1.63432	1.8550845300000001	2.2379359999999998E-3	7.6364240000000002E-3
AT1G74490		1	27994652	27996794	-	330	23.6037	361	28.652799999999999	202	9.9609299999999994	161	10.120200000000001	1.854606379	1.8999999999999999E-10	1.99E-9
AT3G03050	CSLD3	3	686981	691911	+	6220	444.89499999999998	3404	270.17700000000002	2780	137.08600000000001	2166	136.15100000000001	1.852254101	2.1799999999999999E-14	3.2E-13
AT1G33090	DTX22	1	11993298	11996712	+	314	22.459299999999999	163	12.9374	197	9.7143700000000006	59	3.7086399999999999	1.8516800179999999	2.58E-5	1.3679799999999999E-4
AT1G03370		1	830550	835411	+	2244	160.505	1512	120.008	1073	52.911299999999997	871	54.749699999999997	1.8497376800000001	7.6499999999999998E-17	1.3400000000000001E-15
AT1G54010	GLL23	1	20158589	20160864	-	3764	269.226	1957	155.328	1425	70.268900000000002	1472	92.527500000000003	1.848649821	3.85E-12	4.7600000000000002E-11
AT4G22270	MRB1	4	11773221	11776039	+	331	23.6753	303	24.049299999999999	211	10.4047	126	7.9201600000000001	1.84859453	9.0599999999999997E-10	8.91E-9
AT1G78380	GSTU19	1	29486387	29488007	-	40926	2927.29	49608	3937.41	25532	1259.02	22220	1396.71	1.848114751	4.3900000000000002E-17	7.7900000000000004E-16
AT1G80240		1	30171357	30173109	-	4008	286.678	1870	148.423	1956	96.453299999999999	1111	69.835700000000003	1.8472490029999999	1.8299999999999999E-10	1.92E-9
AT2G46410	CPC	2	19049021	19050369	-	355	25.3919	369	29.287700000000001	203	10.010199999999999	177	11.1259	1.846983287	8.9500000000000001E-11	9.7799999999999993E-10
AT4G01540	NAC68	4	670483	672789	-	288	20.599599999999999	240	19.0489	134	6.6077399999999997	139	8.7373200000000004	1.8456123010000001	4.6200000000000002E-9	4.2400000000000002E-8
AT1G35780		1	13277259	13280387	-	1796	128.46199999999999	1963	155.804	1186	58.483499999999999	818	51.418199999999999	1.8451633789999999	3.2000000000000002E-16	5.41E-15
AT1G77250		1	29020176	29023474	-	467	33.402900000000002	389	30.8751	228	11.243	217	13.6403	1.843349334	9.9299999999999999E-12	1.19E-10
AT5G65030		5	25975697	25976356	-	85	6.0797499999999998	80	6.34964	49	2.4162599999999999	38	2.38862	1.8432276270000001	8.92E-5	4.2395600000000002E-4
AT5G62580	TOR1L3	5	25119511	25122578	+	3202	229.02799999999999	2767	219.61799999999999	1723	84.963700000000003	1408	88.504599999999996	1.842964891	9.9999999999999995E-21	2.2400000000000002E-19
AT1G01010	NAC001	1	3631	5899	+	578	41.342300000000002	718	56.988100000000003	380	18.738399999999999	309	19.423200000000001	1.8427708519999999	6.7600000000000003E-12	8.2000000000000001E-11
AT5G16630	RAD4	5	5454654	5459647	+	529	37.837499999999999	671	53.257599999999996	343	16.913900000000002	294	18.480399999999999	1.842072366	2.3000000000000001E-11	2.6500000000000002E-10
AT4G36550	PUB5	4	17245400	17248461	-	228	16.308	207	16.4297	133	6.5584300000000004	97	6.0972600000000003	1.841810902	1.5399999999999999E-8	1.3199999999999999E-7
AT5G04970	PME47	5	1464079	1467161	-	1845	131.96600000000001	927	73.576499999999996	689	33.9756	722	45.383800000000001	1.8389374279999999	8.4599999999999997E-11	9.27E-10
AT2G39705	RTFL8	2	16556801	16558268	+	464	33.188299999999998	431	34.2087	286	14.1031	191	12.006	1.838114561	7.9699999999999994E-12	9.6200000000000001E-11
AT3G55310		3	20505743	20507025	+	106	7.5818099999999999	55	4.36538	55	2.7121300000000002	30	1.88575	1.836064291	3.6481399999999998E-4	1.525415E-3
AT5G62310	IRE	5	25023155	25028686	+	686	49.0672	435	34.526200000000003	335	16.519400000000001	252	15.840299999999999	1.835934902	8.7400000000000003E-12	1.05E-10
AT3G10550	MTM1	3	3292890	3298621	-	993	71.025800000000004	1268	100.642	666	32.841500000000003	543	34.132100000000001	1.835923601	4.4299999999999998E-13	5.88E-12
AT2G32020		2	13630980	13631929	-	400	28.610600000000002	271	21.509399999999999	134	6.6077399999999997	206	12.9488	1.8349649859999999	1.6500000000000001E-7	1.24E-6
ATMG00513	NAD5A	Mt	140724	142998	-	52	3.7193800000000001	58	4.6034899999999999	35	1.7259	24	1.5085999999999999	1.8343721239999999	1.173211E-3	4.3323880000000004E-3
AT4G11370	RHA1A	4	6907488	6908442	+	48	3.4332699999999998	65	5.15909	24	1.1834800000000001	35	2.20004	1.8337905779999999	1.9311599999999999E-3	6.7215790000000001E-3
AT4G18010	IP5P2	4	9990988	9994524	-	1024	73.243099999999998	821	65.163200000000003	553	27.269300000000001	422	26.526199999999999	1.8335450250000001	6.19E-16	1.02E-14
